customer_id,age,tenure_months,segment,region,monthly_spend_usd,products_owned,support_tickets_12m,last_campaign,churned,satisfaction_score,credit_score,is_premium,join_date,last_activity_date
C100564,51.0,88.0,Residencial,Norte,57.47,1.0,4.0,Ninguna,0,2.56,,No,2019-08-07 12:32:48,2026-04-02 12:32:48
C100565,49.0,71.0,Residencial,Sur,73.47,5.0,1.0,SMS,0,2.81,685.0,Sí,2020-04-29 20:46:44,2021-09-06 20:46:44
C100566,38.0,29.0,SMB,Centro,49.56,4.0,6.0,SMS,0,2.08,589.0,Sí,2023-05-12 14:19:28,2025-03-16 14:19:28
C100567,18.0,28.0,SMB,Centro,80.99,1.0,3.0,Ninguna,1,2.29,552.0,No,2022-09-14 16:55:01,2030-01-09 16:55:01
C100568,43.0,86.0,Enterprise,,95.46,3.0,2.0,Email,1,3.95,,No,2017-05-13 21:24:35,2024-05-31 21:24:35
C100569,18.0,76.0,SMB,Norte,62.04,1.0,2.0,Ninguna,0,2.99,,No,2017-02-27 02:29:21,2021-12-11 02:29:21
C100570,53.0,73.0,,Sur,55.56,4.0,6.0,Email,1,,607.0,No,2023-11-29 21:39:52,2028-10-12 21:39:52
C100571,40.0,7.0,Residencial,Austral,95.86,3.0,7.0,Ninguna,0,,666.0,Sí,2020-10-20 17:29:07,2026-05-27 17:29:07
C100572,48.0,,Enterprise,Austral,64.47,4.0,3.0,SMS,0,2.58,666.0,No,2015-03-05 14:25:49,2021-10-02 14:25:49
C100573,29.0,117.0,,Norte,55.41,5.0,3.0,Ninguna,0,4.04,582.0,Sí,2019-10-07 18:39:43,2021-08-12 18:39:43
C100574,22.0,3.0,Residencial,Austral,68.58,5.0,,SMS,0,3.6,663.0,Sí,2016-01-25 14:54:35,2016-08-12 14:54:35
C100575,41.0,56.0,Enterprise,Norte,54.93,1.0,1.0,Llamada,0,4.02,578.0,No,2015-04-09 00:38:46,2016-09-30 00:38:46
C100576,38.0,59.0,Enterprise,Austral,89.93,7.0,7.0,Ninguna,0,3.53,624.0,Sí,2016-09-02 07:37:56,2019-07-11 07:37:56
C100577,33.0,107.0,Enterprise,Sur,64.79,1.0,4.0,SMS,1,2.75,652.0,No,2017-04-16 22:02:50,2019-03-05 22:02:50
C100578,39.0,34.0,SMB,Austral,90.91,4.0,7.0,Email,0,2.26,688.0,Sí,2015-09-19 13:34:11,2019-11-29 13:34:11
C100579,66.0,57.0,Residencial,Norte,27.4,2.0,3.0,Email,0,3.67,684.0,No,2022-07-09 08:01:39,2023-08-16 08:01:39
C100580,46.0,86.0,SMB,Austral,79.8,3.0,7.0,SMS,0,2.24,606.0,No,2018-12-11 10:07:51,2023-07-22 10:07:51
C100581,48.0,8.0,Enterprise,Centro,62.89,1.0,2.0,Llamada,0,4.1,593.0,No,2019-12-20 03:51:02,2025-08-24 03:51:02
C100582,46.0,96.0,SMB,Sur,126.36,2.0,3.0,Llamada,1,1.71,,No,2022-10-15 11:28:48,2023-07-31 11:28:48
C100583,53.0,98.0,SMB,Sur,50.19,2.0,2.0,Email,0,2.58,496.0,No,2022-07-14 15:49:14,2024-10-29 15:49:14
C100584,36.0,86.0,SMB,Sur,95.0,5.0,4.0,Email,0,3.26,,Sí,2022-05-21 20:03:42,2026-09-09 20:03:42
C100585,18.0,78.0,SMB,Sur,132.55,2.0,7.0,Ninguna,0,2.48,561.0,No,2016-10-07 05:22:34,2017-04-18 05:22:34
C100586,36.0,89.0,Residencial,Centro,68.76,1.0,1.0,Llamada,1,2.87,,No,2021-09-14 00:22:43,2027-01-09 00:22:43
C100587,46.0,94.0,,Centro,61.93,1.0,8.0,Email,0,2.22,621.0,No,2023-12-17 21:35:53,2029-12-25 21:35:53
C100588,28.0,,SMB,Norte,36.09,2.0,5.0,Email,1,,525.0,No,2015-01-25 08:30:46,2017-12-15 08:30:46
C100589,36.0,51.0,SMB,Sur,99.54,2.0,2.0,Email,0,4.33,545.0,No,2022-10-24 10:45:31,2022-11-19 10:45:31
C100590,31.0,55.0,Residencial,Sur,58.31,5.0,3.0,Ninguna,0,4.19,743.0,Sí,2022-10-16 13:49:01,2026-10-17 13:49:01
C100591,53.0,76.0,SMB,Sur,73.6,3.0,14.0,Llamada,0,,597.0,No,2022-07-28 12:00:36,2029-07-08 12:00:36
C100592,45.0,23.0,SMB,Sur,50.12,4.0,3.0,Llamada,0,,,No,2018-07-27 07:01:13,2020-11-27 07:01:13
C100593,45.0,102.0,SMB,Centro,57.44,1.0,6.0,Llamada,1,1.71,572.0,No,2016-10-15 21:40:28,2023-07-30 21:40:28
C100594,44.0,92.0,Enterprise,Norte,29.36,2.0,5.0,Ninguna,0,1.41,665.0,No,2021-08-01 21:26:21,2028-07-16 21:26:21
C100595,38.0,,Residencial,Austral,98.26,2.0,4.0,Email,0,3.57,656.0,No,2020-08-09 23:46:46,2022-11-06 23:46:46
C100596,40.0,36.0,SMB,Austral,74.92,4.0,4.0,Email,0,1.91,562.0,Sí,2021-07-17 09:09:40,2026-05-01 09:09:40
C100597,26.0,42.0,Residencial,Austral,,3.0,2.0,SMS,1,3.81,698.0,No,2017-04-21 06:30:33,2017-08-22 06:30:33
C100598,18.0,52.0,Residencial,Norte,116.96,3.0,7.0,Ninguna,0,,688.0,Sí,2016-08-06 12:16:43,2021-01-01 12:16:43
C100599,40.0,79.0,Residencial,Sur,50.12,4.0,5.0,SMS,0,2.42,591.0,No,2023-02-11 12:13:27,2030-02-22 12:13:27
C100600,41.0,93.0,Residencial,,,2.0,4.0,SMS,0,2.84,528.0,No,2019-08-22 02:28:07,2027-03-10 02:28:07
C100601,50.0,80.0,Residencial,Norte,107.43,8.0,4.0,Ninguna,0,3.52,,Sí,2022-08-30 05:57:54,2024-04-03 05:57:54
C100602,54.0,111.0,Enterprise,Austral,97.21,3.0,5.0,Email,0,1.95,679.0,Sí,2023-05-03 08:33:48,2028-08-25 08:33:48
C100603,54.0,115.0,Residencial,Austral,26.96,3.0,2.0,SMS,0,3.3,563.0,Sí,2019-02-18 15:23:01,2019-08-29 15:23:01
C100604,,84.0,SMB,Centro,101.47,4.0,3.0,Llamada,0,3.06,636.0,Sí,2017-05-14 15:22:49,2019-08-09 15:22:49
C100605,34.0,45.0,Residencial,Sur,87.61,1.0,2.0,Ninguna,0,2.22,838.0,Sí,2023-01-23 15:56:05,2029-09-26 15:56:05
C100606,43.0,72.0,Enterprise,Austral,76.3,1.0,3.0,,0,2.93,651.0,Sí,2021-06-08 07:07:00,2026-07-25 07:07:00
C100607,63.0,51.0,SMB,Austral,58.94,1.0,4.0,SMS,0,4.13,555.0,No,2020-12-29 02:16:15,2024-02-16 02:16:15
C100608,53.0,75.0,SMB,Austral,42.43,,3.0,Ninguna,0,4.56,589.0,Sí,2023-08-16 02:43:49,2031-04-23 02:43:49
C100609,49.0,97.0,SMB,Austral,70.39,4.0,,Llamada,0,,686.0,No,2017-03-20 11:58:35,2023-04-12 11:58:35
C100610,,44.0,SMB,Sur,30.42,3.0,5.0,Llamada,1,1.89,651.0,No,2018-03-31 09:28:19,2018-06-07 09:28:19
C100611,29.0,61.0,SMB,Austral,79.89,5.0,2.0,Email,1,3.63,734.0,Sí,2015-05-09 05:46:25,2015-12-28 05:46:25
C100612,46.0,6.0,SMB,Austral,88.85,5.0,3.0,Email,0,4.51,665.0,Sí,2018-06-28 03:38:42,2023-07-01 03:38:42
C100613,27.0,88.0,SMB,Norte,113.61,3.0,1.0,SMS,0,3.57,725.0,Sí,2019-01-07 17:15:53,2026-01-10 17:15:53
C100614,36.0,59.0,Enterprise,Sur,40.38,2.0,6.0,Email,0,3.52,529.0,No,2019-01-27 13:45:04,2020-04-28 13:45:04
C100615,37.0,55.0,SMB,Centro,121.08,7.0,5.0,Ninguna,0,3.58,660.0,Sí,2016-05-11 00:18:21,2020-08-29 00:18:21
C100616,54.0,64.0,SMB,Centro,108.69,4.0,3.0,Llamada,0,3.09,667.0,Sí,2022-04-13 07:29:15,2028-10-22 07:29:15
C100617,34.0,26.0,SMB,Norte,54.75,1.0,4.0,Ninguna,0,2.59,683.0,No,2019-05-28 05:41:45,2026-04-19 05:41:45
C100618,18.0,,SMB,Sur,35.86,2.0,5.0,Email,0,1.0,619.0,No,2018-12-14 22:17:35,2024-01-27 22:17:35
C100619,43.0,89.0,SMB,Austral,25.18,1.0,6.0,Email,0,2.82,542.0,No,2022-10-10 17:51:57,2030-10-07 17:51:57
C100620,,42.0,Residencial,Centro,91.41,3.0,5.0,Llamada,0,3.55,654.0,Sí,2019-05-18 06:58:15,2026-11-13 06:58:15
C100621,38.0,16.0,SMB,,41.55,4.0,3.0,Email,0,3.74,499.0,No,2023-01-11 12:21:58,2029-09-11 12:21:58
C100622,,,SMB,Centro,110.31,2.0,4.0,Email,0,2.13,511.0,Sí,2016-12-31 18:10:55,2022-05-09 18:10:55
C100623,35.0,24.0,Enterprise,Sur,47.51,4.0,4.0,SMS,0,,650.0,No,2022-08-28 01:27:11,2030-07-14 01:27:11
C100624,46.0,,Residencial,Norte,61.31,7.0,0.0,,0,5.0,628.0,Sí,2023-11-23 16:33:55,2024-01-12 16:33:55
C100625,23.0,75.0,SMB,Austral,67.77,1.0,6.0,Email,0,2.72,564.0,No,2021-10-02 18:25:30,2022-06-20 18:25:30
C100626,33.0,14.0,SMB,Centro,68.84,5.0,3.0,Email,1,3.6,700.0,Sí,2023-01-12 04:02:04,2027-02-10 04:02:04
C100627,45.0,89.0,Enterprise,Sur,65.73,2.0,5.0,Ninguna,0,2.79,684.0,No,2021-08-29 22:42:17,2027-01-09 22:42:17
C100628,32.0,27.0,SMB,Austral,88.61,8.0,3.0,Email,0,,632.0,No,2020-05-27 00:51:44,2027-08-17 00:51:44
C100629,22.0,107.0,SMB,Norte,,2.0,3.0,SMS,0,1.81,766.0,Sí,2021-11-15 12:37:33,2027-04-18 12:37:33
C100630,,88.0,Residencial,Austral,88.43,5.0,2.0,SMS,0,3.1,680.0,Sí,2023-08-24 08:39:46,2025-07-02 08:39:46
C100631,49.0,33.0,Residencial,Sur,90.17,6.0,1.0,SMS,0,2.75,668.0,Sí,2020-06-11 17:53:59,2027-09-16 17:53:59
C100632,38.0,68.0,Enterprise,Austral,20.51,2.0,6.0,SMS,0,2.23,594.0,No,2021-03-08 03:52:47,2021-11-05 03:52:47
C100633,18.0,14.0,SMB,Sur,69.88,2.0,6.0,Email,0,,503.0,No,2015-09-18 07:49:44,2016-06-21 07:49:44
C100634,45.0,12.0,Enterprise,Norte,68.72,3.0,4.0,Email,0,4.49,657.0,No,2023-08-19 13:55:30,2029-05-21 13:55:30
C100635,21.0,114.0,Residencial,Sur,80.92,4.0,4.0,SMS,0,3.88,453.0,No,2021-12-31 09:04:47,2029-09-12 09:04:47
C100636,41.0,96.0,Residencial,,98.59,4.0,3.0,Ninguna,1,,615.0,Sí,2016-06-14 23:14:29,2020-06-20 23:14:29
C100637,29.0,19.0,SMB,Austral,79.49,4.0,3.0,SMS,0,3.27,651.0,Sí,2017-08-10 05:37:24,2018-09-07 05:37:24
C100638,26.0,34.0,SMB,Sur,108.89,8.0,0.0,SMS,0,5.0,603.0,,2017-01-11 01:53:02,2017-05-29 01:53:02
C100639,34.0,24.0,SMB,Centro,76.37,1.0,3.0,Ninguna,0,3.18,623.0,Sí,2017-11-16 13:31:47,2025-09-15 13:31:47
C100640,36.0,48.0,Residencial,Norte,93.99,3.0,2.0,Llamada,0,2.81,760.0,Sí,2022-12-19 14:16:27,2025-03-15 14:16:27
C100641,,35.0,SMB,Centro,78.11,4.0,9.0,Llamada,0,1.85,696.0,Sí,2019-03-06 22:19:23,2024-04-14 22:19:23
C100642,44.0,40.0,SMB,Sur,73.31,6.0,3.0,SMS,0,4.26,559.0,No,2018-10-12 03:03:03,2021-05-23 03:03:03
C100643,34.0,63.0,SMB,Centro,52.14,4.0,6.0,Ninguna,0,3.64,552.0,No,2022-01-04 11:47:48,2023-09-22 11:47:48
C100644,,23.0,SMB,Centro,101.89,5.0,,SMS,0,5.0,523.0,No,2018-05-04 23:53:20,2023-09-05 23:53:20
C100645,41.0,106.0,Residencial,Norte,136.2,5.0,4.0,Llamada,0,1.49,692.0,Sí,2022-12-21 17:25:11,2028-11-17 17:25:11
C100646,31.0,87.0,SMB,Austral,,1.0,3.0,Llamada,0,3.84,585.0,No,2021-10-15 12:00:27,2025-07-23 12:00:27
C100647,29.0,91.0,SMB,Austral,97.39,3.0,7.0,SMS,0,2.55,462.0,No,2017-04-24 18:58:54,2021-05-14 18:58:54
C100648,22.0,21.0,Residencial,Centro,46.2,6.0,0.0,Ninguna,0,4.32,,Sí,2020-09-02 21:07:50,2024-07-25 21:07:50
C100649,41.0,85.0,Enterprise,Norte,28.26,1.0,5.0,Ninguna,1,1.07,626.0,No,2019-05-06 15:55:47,2024-01-26 15:55:47
C100650,34.0,100.0,Residencial,Austral,56.69,1.0,3.0,SMS,0,3.72,658.0,No,2018-02-04 23:07:13,2024-07-17 23:07:13
C100651,18.0,21.0,Residencial,Austral,85.4,6.0,4.0,Email,0,4.3,646.0,Sí,2023-02-27 00:45:38,2028-11-03 00:45:38
C100652,,90.0,SMB,Austral,,3.0,5.0,Llamada,0,2.86,628.0,Sí,2018-07-31 18:25:33,2020-10-20 18:25:33
C100653,29.0,43.0,SMB,Sur,25.52,2.0,4.0,Email,0,3.55,719.0,No,2016-01-19 16:39:11,2018-01-09 16:39:11
C100654,54.0,94.0,SMB,Sur,113.3,,4.0,,0,2.17,650.0,Sí,2018-09-04 08:34:40,2024-01-19 08:34:40
C100655,21.0,57.0,Residencial,Sur,118.15,4.0,4.0,Email,0,2.31,643.0,No,2019-08-26 16:41:48,2024-10-22 16:41:48
C100656,24.0,96.0,Residencial,Norte,114.95,6.0,6.0,Ninguna,0,2.42,598.0,Sí,2016-02-20 06:01:32,2019-01-28 06:01:32
C100657,49.0,18.0,,Sur,90.78,1.0,,Ninguna,0,1.55,621.0,No,2021-09-07 06:40:42,2028-05-21 06:40:42
C100658,,47.0,Residencial,Centro,66.03,4.0,1.0,Email,0,3.71,513.0,No,2017-01-24 13:03:01,2020-05-29 13:03:01
C100659,31.0,33.0,Residencial,Austral,41.09,4.0,5.0,Llamada,0,4.14,572.0,No,2015-10-31 19:09:09,2018-07-07 19:09:09
C100660,32.0,,,Austral,62.64,1.0,3.0,Ninguna,1,2.47,528.0,No,2019-11-02 20:41:19,2024-04-12 20:41:19
C100661,44.0,37.0,SMB,Norte,136.05,5.0,3.0,Email,0,3.74,614.0,Sí,2016-06-13 02:24:34,2017-12-27 02:24:34
C100662,,46.0,SMB,Norte,55.85,3.0,8.0,,0,2.7,655.0,No,2022-01-13 20:46:49,2027-08-06 20:46:49
C100663,19.0,16.0,Residencial,Centro,49.92,2.0,6.0,SMS,0,3.54,543.0,No,2015-08-13 20:45:00,2022-10-14 20:45:00
C100664,35.0,85.0,Residencial,Norte,91.98,4.0,3.0,Ninguna,0,1.99,643.0,No,2018-10-09 09:52:51,2026-04-29 09:52:51
C100665,53.0,66.0,Residencial,Norte,116.57,6.0,,SMS,0,2.34,741.0,Sí,2015-06-20 01:26:08,2019-01-14 01:26:08
C100666,34.0,99.0,Residencial,Austral,63.25,4.0,1.0,Email,0,3.76,,Sí,2018-06-14 01:56:08,2020-08-07 01:56:08
C100667,39.0,84.0,SMB,Sur,79.75,4.0,2.0,Email,0,2.9,710.0,Sí,2023-05-26 17:05:21,2027-03-24 17:05:21
C100668,,,Enterprise,Austral,,5.0,3.0,,0,5.0,632.0,,2020-11-08 05:55:05,2021-09-06 05:55:05
C100669,59.0,9.0,SMB,Sur,64.35,5.0,6.0,Email,1,3.35,587.0,No,2019-10-26 00:56:03,2025-02-25 00:56:03
C100670,32.0,51.0,SMB,Sur,91.94,1.0,2.0,Llamada,0,2.06,645.0,No,2016-05-31 21:26:34,2019-11-04 21:26:34
C100671,38.0,58.0,SMB,Sur,46.21,3.0,,Email,0,3.92,710.0,No,2017-10-25 07:58:52,2018-10-15 07:58:52
C100672,56.0,29.0,SMB,Norte,110.59,6.0,3.0,,1,4.08,612.0,Sí,2018-06-05 12:37:53,2022-10-18 12:37:53
C100673,23.0,94.0,SMB,Norte,84.71,5.0,7.0,Llamada,0,3.51,572.0,Sí,2020-03-16 22:11:31,2025-12-13 22:11:31
C100674,48.0,70.0,Enterprise,Centro,119.32,1.0,2.0,Ninguna,1,3.77,539.0,No,2023-12-31 19:47:19,2025-10-26 19:47:19
C100675,28.0,90.0,Residencial,Centro,72.16,2.0,,Email,1,1.91,640.0,No,2020-11-11 23:04:05,2024-02-06 23:04:05
C100676,,13.0,SMB,Austral,84.11,4.0,1.0,,0,3.56,718.0,Sí,2017-10-21 21:57:29,2024-12-03 21:57:29
C100677,36.0,97.0,SMB,Centro,76.4,,3.0,Llamada,0,2.28,568.0,No,2016-01-05 08:10:20,2021-09-07 08:10:20
C100678,28.0,25.0,SMB,Centro,50.73,1.0,5.0,SMS,0,1.99,472.0,No,2020-05-09 18:21:56,2026-09-27 18:21:56
C100679,,54.0,SMB,Sur,16.9,2.0,,,1,2.62,560.0,No,2019-01-11 23:50:47,2022-08-15 23:50:47
C100680,41.0,53.0,SMB,Norte,57.37,3.0,7.0,Email,0,,613.0,No,2021-01-24 02:35:22,2025-01-04 02:35:22
C100681,48.0,98.0,Enterprise,Austral,55.87,1.0,8.0,Llamada,0,2.63,576.0,No,2020-05-13 15:36:36,2024-05-03 15:36:36
C100682,37.0,,Residencial,Norte,,3.0,8.0,SMS,0,1.86,591.0,No,2020-10-05 20:34:55,2024-05-11 20:34:55
C100683,,,Enterprise,Austral,59.63,1.0,6.0,Ninguna,1,1.71,549.0,No,2022-07-03 06:59:17,2023-08-28 06:59:17
C100684,44.0,41.0,Enterprise,Sur,,1.0,1.0,Ninguna,0,4.49,661.0,No,2019-09-23 06:08:52,2020-01-19 06:08:52
C100685,28.0,43.0,Residencial,Austral,54.93,2.0,5.0,Llamada,0,,621.0,No,2021-07-09 14:24:03,2028-03-04 14:24:03
C100686,45.0,22.0,,Centro,70.15,2.0,3.0,Ninguna,0,2.6,635.0,No,2018-03-26 03:15:42,2022-07-10 03:15:42
C100687,46.0,,SMB,Austral,87.21,3.0,4.0,Llamada,0,,660.0,,2023-06-27 04:35:09,2027-09-29 04:35:09
C100688,64.0,28.0,SMB,Austral,75.17,5.0,5.0,Email,1,2.19,681.0,Sí,2018-09-02 23:55:34,2023-06-07 23:55:34
C100689,,56.0,SMB,Centro,61.69,,4.0,Email,0,4.12,628.0,No,2021-02-12 18:14:52,2024-05-31 18:14:52
C100690,33.0,41.0,Residencial,Centro,41.73,4.0,2.0,Ninguna,0,2.64,544.0,No,2023-12-26 21:56:09,2031-02-10 21:56:09
C100691,46.0,,SMB,Norte,85.44,7.0,3.0,SMS,0,4.56,672.0,Sí,2018-02-21 18:52:18,2021-11-24 18:52:18
C100692,46.0,86.0,SMB,Norte,65.28,2.0,,Ninguna,0,2.59,627.0,No,2015-11-30 22:08:02,2019-12-02 22:08:02
C100693,33.0,29.0,SMB,Sur,42.57,2.0,5.0,Email,0,,669.0,No,2017-01-31 16:14:01,2021-05-01 16:14:01
C100694,34.0,109.0,SMB,Austral,91.34,5.0,9.0,Email,1,2.94,655.0,Sí,2017-03-12 08:05:47,2018-06-14 08:05:47
C100695,43.0,90.0,Residencial,,67.8,4.0,2.0,Llamada,0,3.27,542.0,No,2015-07-05 23:40:21,2016-11-22 23:40:21
C100696,30.0,21.0,SMB,Austral,78.88,,4.0,Ninguna,0,4.24,601.0,Sí,2019-11-23 18:22:48,2021-05-01 18:22:48
C100697,34.0,38.0,Residencial,Austral,122.74,4.0,0.0,,0,3.58,574.0,No,2017-07-01 10:19:54,2019-07-12 10:19:54
C100698,39.0,22.0,SMB,Sur,81.32,4.0,2.0,,0,3.89,661.0,Sí,2015-11-16 00:51:27,2017-02-24 00:51:27
C100699,48.0,33.0,SMB,Sur,55.8,2.0,4.0,SMS,0,2.86,593.0,No,2016-03-25 19:43:09,2018-01-08 19:43:09
C100700,32.0,44.0,SMB,,50.42,4.0,1.0,Llamada,0,4.68,533.0,No,2017-06-17 15:23:09,2024-12-17 15:23:09
C100701,20.0,16.0,Residencial,Austral,36.69,1.0,5.0,Ninguna,0,2.42,532.0,No,2018-04-28 15:24:15,2021-03-16 15:24:15
C100702,19.0,2.0,SMB,Norte,76.37,3.0,5.0,Email,0,3.38,474.0,No,2023-10-09 02:20:50,2030-02-10 02:20:50
C100703,25.0,53.0,Residencial,Sur,61.73,3.0,2.0,Llamada,0,3.28,,Sí,2021-04-28 08:59:03,2024-06-19 08:59:03
C100704,25.0,84.0,SMB,Centro,47.96,4.0,6.0,Email,0,2.92,572.0,No,2021-06-07 07:55:13,2028-01-10 07:55:13
C100705,36.0,37.0,Enterprise,Austral,53.72,1.0,4.0,Llamada,0,2.64,739.0,,2021-03-24 17:10:48,2027-04-01 17:10:48
C100706,26.0,103.0,Enterprise,Norte,,6.0,4.0,Email,0,3.05,758.0,Sí,2022-03-25 04:50:42,2028-12-12 04:50:42
C100707,31.0,44.0,Enterprise,Austral,38.96,2.0,5.0,Ninguna,0,3.21,,Sí,2017-11-11 19:30:47,2020-03-02 19:30:47
C100708,30.0,108.0,SMB,Centro,51.1,,11.0,Email,1,1.0,589.0,No,2015-11-23 15:02:52,2016-08-28 15:02:52
C100709,34.0,29.0,SMB,Austral,82.2,3.0,5.0,Llamada,0,3.12,512.0,No,2019-07-30 14:40:45,2022-01-14 14:40:45
C100710,51.0,,,Austral,87.06,,2.0,Llamada,0,2.16,571.0,Sí,2015-01-05 07:14:03,2020-08-16 07:14:03
C100711,45.0,91.0,Enterprise,,121.36,8.0,5.0,Email,0,1.33,,Sí,2016-12-13 12:40:32,2022-03-07 12:40:32
C100712,38.0,8.0,SMB,Austral,102.87,7.0,4.0,Email,0,3.84,636.0,Sí,2021-10-11 03:06:22,2027-05-29 03:06:22
C100713,33.0,111.0,SMB,Norte,97.27,5.0,1.0,SMS,0,3.13,639.0,Sí,2019-07-12 06:49:38,2027-06-20 06:49:38
C100714,34.0,44.0,SMB,Norte,132.02,5.0,5.0,,0,3.83,665.0,Sí,2021-03-20 04:48:57,2023-01-05 04:48:57
C100715,41.0,60.0,SMB,Sur,61.77,4.0,4.0,Llamada,0,3.31,640.0,No,2019-08-04 15:20:20,2023-02-20 15:20:20
C100716,44.0,75.0,SMB,Centro,63.37,1.0,8.0,SMS,1,1.0,560.0,No,2019-11-19 21:48:42,2023-10-21 21:48:42
C100717,29.0,77.0,SMB,Norte,,2.0,7.0,Email,0,1.41,582.0,No,2017-09-17 08:42:18,2018-11-26 08:42:18
C100718,38.0,3.0,SMB,Austral,121.13,5.0,3.0,Ninguna,0,5.0,584.0,Sí,2016-12-19 06:58:59,2022-04-06 06:58:59
C100719,18.0,104.0,Enterprise,Norte,82.14,4.0,4.0,Email,0,1.82,569.0,Sí,2017-05-02 20:53:43,2017-09-21 20:53:43
C100720,40.0,,Residencial,Sur,44.09,2.0,3.0,,0,3.2,510.0,No,2022-03-08 04:53:30,2029-05-10 04:53:30
C100721,46.0,119.0,Residencial,Centro,78.26,1.0,8.0,Ninguna,1,1.59,619.0,No,2023-10-25 20:40:13,2024-07-09 20:40:13
C100722,35.0,57.0,Enterprise,Centro,41.99,3.0,4.0,Ninguna,0,2.9,580.0,No,2015-09-27 00:11:55,2016-08-14 00:11:55
C100723,56.0,74.0,Residencial,Norte,94.47,4.0,4.0,Email,0,2.49,538.0,Sí,2019-11-01 12:35:58,2021-03-21 12:35:58
C100724,29.0,53.0,SMB,Centro,73.23,7.0,4.0,,0,3.38,596.0,No,2019-03-27 05:59:34,2026-05-14 05:59:34
C100725,40.0,106.0,Enterprise,Sur,56.02,2.0,4.0,Llamada,0,2.46,525.0,No,2020-01-22 13:06:04,2026-12-11 13:06:04
C100726,38.0,100.0,SMB,Centro,80.13,1.0,4.0,Email,0,2.0,700.0,No,2017-02-04 12:34:55,2024-06-20 12:34:55
C100727,37.0,109.0,SMB,Sur,24.16,3.0,8.0,Llamada,0,1.36,545.0,No,2015-01-26 14:51:36,2021-09-24 14:51:36
C100728,37.0,61.0,,Centro,68.3,4.0,4.0,SMS,1,3.03,,No,2016-10-30 08:46:22,2024-03-18 08:46:22
C100729,39.0,95.0,SMB,Austral,53.39,1.0,4.0,,0,1.36,665.0,No,2016-08-20 17:03:20,2020-05-27 17:03:20
C100730,46.0,43.0,,,132.84,3.0,3.0,,0,3.35,543.0,No,2015-06-22 02:28:06,2015-07-06 02:28:06
C100731,52.0,55.0,,Centro,67.03,4.0,0.0,Llamada,0,5.0,,No,2018-03-18 05:11:35,2021-09-17 05:11:35
C100732,38.0,91.0,SMB,Sur,49.09,1.0,1.0,Llamada,0,3.71,633.0,No,2021-02-26 00:09:17,2022-12-03 00:09:17
C100733,46.0,10.0,SMB,Sur,28.75,5.0,2.0,SMS,0,3.95,607.0,No,2023-09-11 04:17:19,2025-08-25 04:17:19
C100734,31.0,85.0,Enterprise,Centro,96.29,,4.0,Email,1,2.47,622.0,No,2020-11-30 07:54:03,2026-06-10 07:54:03
C100735,46.0,2.0,Residencial,Austral,73.36,4.0,3.0,SMS,0,2.04,,Sí,2016-07-30 00:28:11,2017-11-29 00:28:11
C100736,30.0,70.0,Residencial,Sur,43.61,1.0,,Llamada,0,1.51,613.0,No,2018-04-05 11:26:56,2020-10-30 11:26:56
C100737,49.0,57.0,SMB,Centro,70.53,6.0,2.0,Llamada,0,3.98,571.0,No,2017-09-23 21:55:07,2020-11-12 21:55:07
C100738,60.0,56.0,Residencial,Norte,79.87,2.0,4.0,Ninguna,0,2.13,621.0,No,2016-11-28 08:59:26,2017-05-25 08:59:26
C100739,37.0,59.0,SMB,Centro,79.9,3.0,8.0,Ninguna,0,2.18,635.0,No,2023-11-29 15:30:17,2029-07-07 15:30:17
C100740,18.0,59.0,SMB,Norte,64.1,2.0,7.0,SMS,1,2.66,620.0,No,2020-11-25 01:45:27,2026-12-31 01:45:27
C100741,33.0,49.0,Enterprise,Norte,67.01,3.0,8.0,Ninguna,0,1.95,601.0,No,2019-05-01 09:41:54,2023-10-17 09:41:54
C100742,50.0,54.0,,Centro,91.46,7.0,1.0,Email,0,2.16,689.0,Sí,2018-12-06 13:05:03,2019-02-27 13:05:03
C100743,44.0,68.0,SMB,Centro,72.65,1.0,3.0,SMS,0,2.67,641.0,No,2017-11-12 14:33:09,2024-02-27 14:33:09
C100744,40.0,91.0,SMB,Austral,76.31,2.0,4.0,SMS,0,1.69,690.0,No,2018-10-01 21:06:49,2022-04-25 21:06:49
C100745,48.0,66.0,Residencial,Sur,90.3,1.0,4.0,Llamada,0,2.07,598.0,No,2020-09-16 03:18:23,2022-11-02 03:18:23
C100746,43.0,77.0,Residencial,Austral,64.11,7.0,,Llamada,0,1.93,590.0,No,2023-05-10 00:56:21,2030-12-05 00:56:21
C100747,50.0,100.0,Residencial,Sur,44.26,3.0,5.0,Email,0,2.87,656.0,,2019-06-20 08:17:40,2026-05-03 08:17:40
C100748,47.0,118.0,SMB,Norte,80.01,4.0,3.0,Ninguna,0,2.41,621.0,Sí,2016-08-30 23:49:50,2020-03-07 23:49:50
C100749,53.0,13.0,SMB,Austral,100.94,,3.0,Ninguna,0,3.51,570.0,Sí,2023-08-14 03:14:38,2027-02-28 03:14:38
C100750,42.0,85.0,Residencial,Centro,19.22,1.0,4.0,Ninguna,0,3.09,630.0,No,2017-11-01 08:33:05,2025-02-14 08:33:05
C100751,47.0,27.0,SMB,,18.11,1.0,,SMS,0,3.0,588.0,No,2015-10-01 11:05:27,2017-04-11 11:05:27
